Source,Target,Weight
前海人寿保险股份有限公司-海利年年,中央汇金资产管理有限责任公司,1
前海人寿保险股份有限公司-海利年年,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,1
前海人寿保险股份有限公司-海利年年,全国社保基金一零八组合,1
前海人寿保险股份有限公司-海利年年,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,1
中央汇金资产管理有限责任公司,高瓴资本管理有限公司-HCM中国基金,1
中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,高瓴资本管理有限公司-HCM中国基金,1
全国社保基金一零八组合,高瓴资本管理有限公司-HCM中国基金,1
中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,高瓴资本管理有限公司-HCM中国基金,1
新能国际投资有限公司,中国证券金融股份有限公司,1
联中实业有限公司,中国证券金融股份有限公司,1
益豪企业有限公司,中国证券金融股份有限公司,1
新余中讯投资管理有限公司,中国证券金融股份有限公司,1
中国证券金融股份有限公司,青岛国信金融控股有限公司,1
中国证券金融股份有限公司,招商财富-招商银行-民商1号专项资产管理计划,1
中国证券金融股份有限公司,渤海国际信托股份有限公司-渤海信托·恒利丰199号单一资金信托,1
中国证券金融股份有限公司,江苏中赛环境科技有限公司,1
厦门当代文化发展股份有限公司,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
厦门当代文化发展股份有限公司,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
南方资本-宁波银行-当代东方定向增发专项资产管理计划,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
南方资本-宁波银行-当代东方定向增发专项资产管理计划,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
鹰潭市当代投资集团有限公司,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
鹰潭市当代投资集团有限公司,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
厦门旭熙投资有限公司,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
厦门旭熙投资有限公司,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
北京先锋亚太投资有限公司,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
北京先锋亚太投资有限公司,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
厦门华鑫丰广告有限公司,中国金谷国际信托有限责任公司-金谷·信惠94号证券投资集合资金信托计划,1
厦门华鑫丰广告有限公司,中国金谷国际信托有限责任公司-金谷·信惠64号证券投资集合资金信托计划,1
山东重工集团有限公司,中央汇金资产管理有限责任公司,1
香港中央结算有限公司,绿地金融投资控股集团有限公司,1
香港中央结算有限公司,深圳市金华南巴士股份有限公司,1
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划,绿地金融投资控股集团有限公司,1
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划,深圳市金华南巴士股份有限公司,1
绿地金融投资控股集团有限公司,全国社保基金四一三组合,1
绿地金融投资控股集团有限公司,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,1
绿地金融投资控股集团有限公司,中央汇金资产管理有限责任公司,1
全国社保基金四一三组合,深圳市金华南巴士股份有限公司,1
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,深圳市金华南巴士股份有限公司,1
中央汇金资产管理有限责任公司,深圳市金华南巴士股份有限公司,1
东莞市新世纪科教拓展有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
东莞市新世纪科教拓展有限公司,中央汇金资产管理有限责任公司,1
东莞市新世纪科教拓展有限公司,香港中央结算有限公司,1
东莞市新世纪科教拓展有限公司,中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金,1
东莞市新世纪科教拓展有限公司,中国建设银行股份有限公司-富国中证全指证券公司指数分级证券投资基金,1
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,中央汇金资产管理有限责任公司,1
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,香港中央结算有限公司,1
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金,1
珠海安赐共创股权投资基金管理企业(有限合伙)-安赐阳光私募证券投资基金,中国建设银行股份有限公司-富国中证全指证券公司指数分级证券投资基金,1
淄博鲁诚纺织投资有限公司,香港中央结算有限公司,1
淄博鲁诚纺织投资有限公司,中央汇金资产管理有限责任公司,1
淄博鲁诚纺织投资有限公司,中国证券金融股份有限公司,1
淄博鲁诚纺织投资有限公司,全国社保基金一零三组合,1
淄博鲁诚纺织投资有限公司,博时精选混合型证券投资基金,1
香港中央结算有限公司,华安新丝路主题股票型证券投资基金,1
中央汇金资产管理有限责任公司,华安新丝路主题股票型证券投资基金,1
中国证券金融股份有限公司,华安新丝路主题股票型证券投资基金,1
全国社保基金一零三组合,华安新丝路主题股票型证券投资基金,1
华安新丝路主题股票型证券投资基金,博时精选混合型证券投资基金,1
安徽国元金融控股集团有限责任公司,中国证券金融股份有限公司,1
安徽国元金融控股集团有限责任公司,中央汇金资产管理有限责任公司,1
安徽国元信托有限责任公司,中国证券金融股份有限公司,1
安徽国元信托有限责任公司,中央汇金资产管理有限责任公司,1
安徽省粮油食品进出口(集团)公司,中国证券金融股份有限公司,1
安徽省粮油食品进出口(集团)公司,中央汇金资产管理有限责任公司,1
安徽省皖能股份有限公司,中国证券金融股份有限公司,1
安徽省皖能股份有限公司,中央汇金资产管理有限责任公司,1
中国证券金融股份有限公司,安徽皖维高新材料股份有限公司,1
中国证券金融股份有限公司,安徽全柴集团有限公司,1
中国证券金融股份有限公司,安徽国海投资发展有限公司,1
中国证券金融股份有限公司,合肥兴泰金融控股(集团)有限公司,1
安徽皖维高新材料股份有限公司,中央汇金资产管理有限责任公司,1
安徽全柴集团有限公司,中央汇金资产管理有限责任公司,1
安徽国海投资发展有限公司,中央汇金资产管理有限责任公司,1
中央汇金资产管理有限责任公司,合肥兴泰金融控股(集团)有限公司,1
北京燕京啤酒投资有限公司,中国证券金融股份有限公司,1
北京燕京啤酒投资有限公司,中央汇金资产管理有限责任公司,1
北京燕京啤酒投资有限公司,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,1
北京燕京啤酒投资有限公司,香港中央结算有限公司,1
中国证券金融股份有限公司,重阳集团有限公司,1
中国证券金融股份有限公司,北京燕京啤酒集团公司,1
中国证券金融股份有限公司,UBS AG,1
中国证券金融股份有限公司,招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金,1
重阳集团有限公司,中央汇金资产管理有限责任公司,1
重阳集团有限公司,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,1
重阳集团有限公司,香港中央结算有限公司,1
北京燕京啤酒集团公司,中央汇金资产管理有限责任公司,1
北京燕京啤酒集团公司,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,1
北京燕京啤酒集团公司,香港中央结算有限公司,1
中央汇金资产管理有限责任公司,UBS AG,1
中央汇金资产管理有限责任公司,招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金,1
UBS AG,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,1
UBS AG,香港中央结算有限公司,1
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金,1
香港中央结算有限公司,招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金,1
中国有色矿业集团有限公司,万向资源有限公司,1
中国有色矿业集团有限公司,中矿国际投资有限公司,1
万向资源有限公司,中央汇金资产管理有限责任公司,1
万向资源有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
万向资源有限公司,中国证券金融股份有限公司,1
万向资源有限公司,香港中央结算有限公司,1
万向资源有限公司,中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,1
中矿国际投资有限公司,中央汇金资产管理有限责任公司,1
中矿国际投资有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中矿国际投资有限公司,中国证券金融股份有限公司,1
中矿国际投资有限公司,香港中央结算有限公司,1
中矿国际投资有限公司,中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,1
西藏自治区矿业发展总公司,中央汇金资产管理有限责任公司,1
西藏自治区矿业发展总公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中央汇金资产管理有限责任公司,西藏藏华工贸有限公司,1
中央汇金资产管理有限责任公司,杭州华泰信投资管理有限公司,1
中央汇金资产管理有限责任公司,上海混沌道然资产管理有限公司-混沌价值二号基金,1
西藏藏华工贸有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
杭州华泰信投资管理有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,上海混沌道然资产管理有限公司-混沌价值二号基金,1
中核苏州阀门有限公司,中国核工业集团公司,1
中核苏州阀门有限公司,中央汇金资产管理有限责任公司,1
中国核工业集团公司,北京华信四海科技发展有限公司,1
中国核工业集团公司,辽宁北方科技集团有限公司,1
中央汇金资产管理有限责任公司,北京华信四海科技发展有限公司,1
中央汇金资产管理有限责任公司,辽宁北方科技集团有限公司,1
青海省国有资产投资管理有限公司,中国中化集团有限公司,1
青海省国有资产投资管理有限公司,中国信达资产管理股份有限公司,1
青海省国有资产投资管理有限公司,中国华融资产管理股份有限公司,1
青海省国有资产投资管理有限公司,全国社保基金四一四组合,1
青海省国有资产投资管理有限公司,全国社保基金五零三组合,1
青海省国有资产投资管理有限公司,香港中央结算有限公司,1
中国中化集团有限公司,广州市华美丰收资产管理有限公司,1
中国中化集团有限公司,GIC PRIVATE LIMITED,1
中国信达资产管理股份有限公司,广州市华美丰收资产管理有限公司,1
中国信达资产管理股份有限公司,GIC PRIVATE LIMITED,1
中国华融资产管理股份有限公司,广州市华美丰收资产管理有限公司,1
中国华融资产管理股份有限公司,GIC PRIVATE LIMITED,1
全国社保基金四一四组合,广州市华美丰收资产管理有限公司,1
全国社保基金四一四组合,GIC PRIVATE LIMITED,1
广州市华美丰收资产管理有限公司,全国社保基金五零三组合,1
广州市华美丰收资产管理有限公司,香港中央结算有限公司,1
全国社保基金五零三组合,GIC PRIVATE LIMITED,1
GIC PRIVATE LIMITED,香港中央结算有限公司,1
中国第一汽车股份有限公司,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
中央汇金资产管理有限责任公司,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
中国证券金融股份有限公司,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
香港中央结算有限公司,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
博时基金-农业银行-博时中证金融资产管理计划,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
中欧基金-农业银行-中欧中证金融资产管理计划,兴业国际信托有限公司-常春藤六期证券投资集合资金信托计划,1
银河天成集团有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,北京中德恩洋贸易有限公司,1
云南冶金集团股份有限公司,中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),1
云南冶金集团股份有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
云南冶金集团股份有限公司,全国社保基金四零三组合,1
华泰资产管理有限公司-策略投资产品,中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),1
华泰资产管理有限公司-策略投资产品,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
华泰资产管理有限公司-策略投资产品,全国社保基金四零三组合,1
财通基金-宁波银行-云南国际信托-财通7号集合资金信托计划,中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),1
财通基金-宁波银行-云南国际信托-财通7号集合资金信托计划,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
财通基金-宁波银行-云南国际信托-财通7号集合资金信托计划,全国社保基金四零三组合,1
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),东吴基金-上海银行-渤海国际信托股份有限公司,1
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),信诚基金-工商银行-国海证券股份有限公司,1
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),信诚基金-招商证券-北京和聚投资管理有限公司,1
东吴基金-上海银行-渤海国际信托股份有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
东吴基金-上海银行-渤海国际信托股份有限公司,全国社保基金四零三组合,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,信诚基金-工商银行-国海证券股份有限公司,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,信诚基金-招商证券-北京和聚投资管理有限公司,1
信诚基金-工商银行-国海证券股份有限公司,全国社保基金四零三组合,1
全国社保基金四零三组合,信诚基金-招商证券-北京和聚投资管理有限公司,1
汕头超声电子(集团)公司,中央汇金资产管理有限责任公司,1
汕头超声电子(集团)公司,中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金,1
中央汇金资产管理有限责任公司,南华期货股份有限公司-南华期货银叶2号资产管理计划,1
南华期货股份有限公司-南华期货银叶2号资产管理计划,中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金,1
太原钢铁(集团)有限公司,中央汇金资产管理有限责任公司,1
太原钢铁(集团)有限公司,全国社保基金一零八组合,1
太原钢铁(集团)有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
太原钢铁(集团)有限公司,全国社保基金四一二组合,1
太原钢铁(集团)有限公司,香港中央结算有限公司,1
中央汇金资产管理有限责任公司,山西国际电力集团有限公司,1
山西国际电力集团有限公司,全国社保基金一零八组合,1
山西国际电力集团有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
山西国际电力集团有限公司,全国社保基金四一二组合,1
山西国际电力集团有限公司,香港中央结算有限公司,1
深圳市投资控股有限公司,中国华建投资控股有限公司,1
深圳市投资控股有限公司,中央汇金资产管理有限责任公司,1
深圳市投资控股有限公司,香港中央结算有限公司,1
中国华建投资控股有限公司,北京国际信托有限公司,1
中国华建投资控股有限公司,深圳市鼎鹏投资有限公司,1
中国华建投资控股有限公司,阳光资管-工商银行-阳光资产-积极配置3号资产管理产品,1
北京国际信托有限公司,中央汇金资产管理有限责任公司,1
北京国际信托有限公司,香港中央结算有限公司,1
深圳市鼎鹏投资有限公司,中央汇金资产管理有限责任公司,1
深圳市鼎鹏投资有限公司,香港中央结算有限公司,1
中央汇金资产管理有限责任公司,阳光资管-工商银行-阳光资产-积极配置3号资产管理产品,1
香港中央结算有限公司,阳光资管-工商银行-阳光资产-积极配置3号资产管理产品,1
鲁西集团有限公司,中央汇金资产管理有限责任公司,1
鲁西集团有限公司,香港中央结算有限公司,1
鲁西集团有限公司,全国社保基金一零二组合,1
鲁西集团有限公司,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
鲁西集团有限公司,中国工商银行-汇添富成长焦点混合型证券投资基金,1
鲁西集团有限公司,中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金,1
中央汇金资产管理有限责任公司,太平人寿保险有限公司-分红-个险分红,1
香港中央结算有限公司,太平人寿保险有限公司-分红-个险分红,1
太平人寿保险有限公司-分红-个险分红,全国社保基金一零二组合,1
太平人寿保险有限公司-分红-个险分红,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
太平人寿保险有限公司-分红-个险分红,中国工商银行-汇添富成长焦点混合型证券投资基金,1
太平人寿保险有限公司-分红-个险分红,中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金,1
广西广业粤桂投资集团有限公司,中国证券金融股份有限公司,1
中国证券金融股份有限公司,广西贵港甘化股份有限公司,1
长城影视文化企业集团有限公司,全国社保基金六零四组合,1
大洲娱乐股份有限公司,全国社保基金六零四组合,1
四川圣达集团有限公司,全国社保基金六零四组合,1
全国社保基金六零四组合,山东富源投资有限公司,1
陕西省产业投资有限公司,中国华融资产管理股份有限公司,1
陕西省产业投资有限公司,中国长城资产管理股份有限公司,1
中国华融资产管理股份有限公司,西南证券股份有限公司约定购回专用账户,1
中国长城资产管理股份有限公司,西南证券股份有限公司约定购回专用账户,1
中信国安有限公司,香港中央结算有限公司,1
中信国安有限公司,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
中信建投证券股份有限公司,香港中央结算有限公司,1
中信建投证券股份有限公司,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
山东省国有资产投资控股有限公司,中国工商银行股份有限公司-九泰久盛量化先锋灵活配置混合型证券投资基金,1
山东省国有资产投资控股有限公司,中央汇金资产管理有限责任公司,1
北京神州牧投资基金管理有限公司-红炎神州牧基金,中国工商银行股份有限公司-九泰久盛量化先锋灵活配置混合型证券投资基金,1
北京神州牧投资基金管理有限公司-红炎神州牧基金,中央汇金资产管理有限责任公司,1
中国大连国际经济技术合作集团有限公司,陕西省国际信托股份有限公司,1
中国大连国际经济技术合作集团有限公司,中广核核技术应用有限公司,1
中国大连国际经济技术合作集团有限公司,大连俪友投资有限公司,1
中国大连国际经济技术合作集团有限公司,大连市总工会劳动服务公司,1
中国大连国际经济技术合作集团有限公司,大连林沅商贸有限公司,1
河南省漯河市双汇实业集团有限责任公司,香港中央结算有限公司,1
河南省漯河市双汇实业集团有限责任公司,中国证券金融股份有限公司,1
河南省漯河市双汇实业集团有限责任公司,中央汇金资产管理有限责任公司,1
河南省漯河市双汇实业集团有限责任公司,全国社保基金一零三组合,1
河南省漯河市双汇实业集团有限责任公司,全国社保基金一零一组合,1
河南省漯河市双汇实业集团有限责任公司,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
罗特克斯有限公司,香港中央结算有限公司,1
罗特克斯有限公司,中国证券金融股份有限公司,1
罗特克斯有限公司,中央汇金资产管理有限责任公司,1
罗特克斯有限公司,全国社保基金一零三组合,1
罗特克斯有限公司,全国社保基金一零一组合,1
罗特克斯有限公司,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
香港中央结算有限公司,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,1
香港中央结算有限公司,泰康人寿保险有限责任公司-投连-创新动力,1
中国证券金融股份有限公司,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,1
中国证券金融股份有限公司,泰康人寿保险有限责任公司-投连-创新动力,1
中央汇金资产管理有限责任公司,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,1
中央汇金资产管理有限责任公司,泰康人寿保险有限责任公司-投连-创新动力,1
全国社保基金一零三组合,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,1
全国社保基金一零三组合,泰康人寿保险有限责任公司-投连-创新动力,1
全国社保基金一零一组合,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,1
全国社保基金一零一组合,泰康人寿保险有限责任公司-投连-创新动力,1
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
泰康人寿保险有限责任公司-投连-创新动力,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
天津泰达建设集团有限公司,中央汇金资产管理有限责任公司,1
天津泰达建设集团有限公司,博时基金-农业银行-博时中证金融资产管理计划,1
天津泰达建设集团有限公司,大成基金-农业银行-大成中证金融资产管理计划,1
天津泰达建设集团有限公司,嘉实基金-农业银行-嘉实中证金融资产管理计划,1
天津泰达建设集团有限公司,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,1
天津泰达建设集团有限公司,南方基金-农业银行-南方中证金融资产管理计划,1
天津泰达建设集团有限公司,中欧基金-农业银行-中欧中证金融资产管理计划,1
中央汇金资产管理有限责任公司,源润控股集团股份有限公司,1
中央汇金资产管理有限责任公司,天津泰达投资控股有限公司,1
源润控股集团股份有限公司,博时基金-农业银行-博时中证金融资产管理计划,1
源润控股集团股份有限公司,大成基金-农业银行-大成中证金融资产管理计划,1
源润控股集团股份有限公司,嘉实基金-农业银行-嘉实中证金融资产管理计划,1
源润控股集团股份有限公司,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,1
源润控股集团股份有限公司,南方基金-农业银行-南方中证金融资产管理计划,1
源润控股集团股份有限公司,中欧基金-农业银行-中欧中证金融资产管理计划,1
天津泰达投资控股有限公司,博时基金-农业银行-博时中证金融资产管理计划,1
天津泰达投资控股有限公司,大成基金-农业银行-大成中证金融资产管理计划,1
天津泰达投资控股有限公司,嘉实基金-农业银行-嘉实中证金融资产管理计划,1
天津泰达投资控股有限公司,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,1
天津泰达投资控股有限公司,南方基金-农业银行-南方中证金融资产管理计划,1
天津泰达投资控股有限公司,中欧基金-农业银行-中欧中证金融资产管理计划,1
江西省投资集团有限公司,中国工商银行-富国中证红利指数增强型证券投资基金,1
中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),国机资本控股有限公司,1
中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,1
中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),银河资本资产-招商银行-中航信托股份有限公司,1
中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),平安大华基金-平安银行-国海证券股份有限公司,1
中国航天科工集团有限公司,国机资本控股有限公司,1
中国航天科工集团有限公司,渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,1
中国航天科工集团有限公司,银河资本资产-招商银行-中航信托股份有限公司,1
中国航天科工集团有限公司,平安大华基金-平安银行-国海证券股份有限公司,1
中国航发资产管理有限公司,国机资本控股有限公司,1
中国航发资产管理有限公司,渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,1
中国航发资产管理有限公司,银河资本资产-招商银行-中航信托股份有限公司,1
中国航发资产管理有限公司,平安大华基金-平安银行-国海证券股份有限公司,1
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,国机资本控股有限公司,1
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,1
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,银河资本资产-招商银行-中航信托股份有限公司,1
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,平安大华基金-平安银行-国海证券股份有限公司,1
中国航空发动机集团有限公司,国机资本控股有限公司,1
中国航空发动机集团有限公司,渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,1
中国航空发动机集团有限公司,银河资本资产-招商银行-中航信托股份有限公司,1
中国航空发动机集团有限公司,平安大华基金-平安银行-国海证券股份有限公司,1
国机资本控股有限公司,中国建设银行股份有限公司-华商主题精选混合型证券投资基金,1
渤海证券-工商银行-渤海分级汇金8号集合资产管理计划,中国建设银行股份有限公司-华商主题精选混合型证券投资基金,1
银河资本资产-招商银行-中航信托股份有限公司,中国建设银行股份有限公司-华商主题精选混合型证券投资基金,1
平安大华基金-平安银行-国海证券股份有限公司,中国建设银行股份有限公司-华商主题精选混合型证券投资基金,1
中国长城资产管理股份有限公司,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1
中国长城资产管理股份有限公司,贵阳众诚投资管理中心(有限合伙),1
中国长城资产管理股份有限公司,贵阳黔景泰创业投资管理中心(有限合伙),1
中国长城资产管理股份有限公司,华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国银行股份有限公司泸州分行,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国农业银行股份有限公司四川省分行,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国农业银行股份有限公司宁夏回族自治区分行,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国银行股份有限公司成都锦江支行,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国银行股份有限公司宁夏回族自治区分行,1
四川泸天化股份有限公司破产企业财产处置专用账户,中国工商银行股份有限公司泸州分行,1
泸州市工业投资集团有限公司,中国银行股份有限公司泸州分行,1
泸州市工业投资集团有限公司,中国农业银行股份有限公司四川省分行,1
泸州市工业投资集团有限公司,中国农业银行股份有限公司宁夏回族自治区分行,1
泸州市工业投资集团有限公司,中国银行股份有限公司成都锦江支行,1
泸州市工业投资集团有限公司,中国银行股份有限公司宁夏回族自治区分行,1
泸州市工业投资集团有限公司,中国工商银行股份有限公司泸州分行,1
中国银行股份有限公司泸州分行,兴业银行股份有限公司重庆分行,1
中国银行股份有限公司泸州分行,成都银行股份有限公司,1
中国农业银行股份有限公司四川省分行,兴业银行股份有限公司重庆分行,1
中国农业银行股份有限公司四川省分行,成都银行股份有限公司,1
中国农业银行股份有限公司宁夏回族自治区分行,兴业银行股份有限公司重庆分行,1
中国农业银行股份有限公司宁夏回族自治区分行,成都银行股份有限公司,1
中国银行股份有限公司成都锦江支行,兴业银行股份有限公司重庆分行,1
中国银行股份有限公司成都锦江支行,成都银行股份有限公司,1
兴业银行股份有限公司重庆分行,中国银行股份有限公司宁夏回族自治区分行,1
兴业银行股份有限公司重庆分行,中国工商银行股份有限公司泸州分行,1
中国银行股份有限公司宁夏回族自治区分行,成都银行股份有限公司,1
中国工商银行股份有限公司泸州分行,成都银行股份有限公司,1
浙江吉利控股集团有限公司,广发期货有限公司-广发期慧1期资产管理计划,1
温岭钱江投资经营有限公司,广发期货有限公司-广发期慧1期资产管理计划,1
常州豪爵电动车有限公司,广发期货有限公司-广发期慧1期资产管理计划,1
广发期货有限公司-广发期慧1期资产管理计划,华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托,1
广发期货有限公司-广发期慧1期资产管理计划,宝城期货-宝城精选三号结构化资产管理计划,1
湖南广电网络控股集团有限公司,中国人民财产保险股份有限公司-传统-普通保险产品,1
海南首泰融信股权投资基金合伙企业(有限合伙),中国人民财产保险股份有限公司-传统-普通保险产品,1
中国人民财产保险股份有限公司-传统-普通保险产品,信泰人寿保险股份有限公司-万能保险产品,1
中国人民财产保险股份有限公司-传统-普通保险产品,浙江睿洋科技有限公司,1
中国第一汽车股份有限公司,天津百利机械装备集团有限公司,1
中国第一汽车股份有限公司,一汽财务有限公司,1
中国中钢集团有限公司,农银人寿保险股份有限公司-传统保险产品,1
中国人民人寿保险股份有限公司-分红-个险分红,农银人寿保险股份有限公司-传统保险产品,1
农银人寿保险股份有限公司-传统保险产品,中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,1
西藏紫光卓远股权投资有限公司,香港中央结算有限公司,1
西藏紫光卓远股权投资有限公司,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,1
西藏紫光卓远股权投资有限公司,中国人寿保险股份有限公司-万能-国寿瑞安,1
西藏紫光卓远股权投资有限公司,中国工商银行-南方成份精选股票型证券投资基金,1
西藏紫光通信投资有限公司,香港中央结算有限公司,1
西藏紫光通信投资有限公司,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,1
西藏紫光通信投资有限公司,中国人寿保险股份有限公司-万能-国寿瑞安,1
西藏紫光通信投资有限公司,中国工商银行-南方成份精选股票型证券投资基金,1
紫光集团有限公司,香港中央结算有限公司,1
紫光集团有限公司,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,1
紫光集团有限公司,中国人寿保险股份有限公司-万能-国寿瑞安,1
